1,1,1
1,1,2
1,1,3
1,1,4
1,1,5
1,1,6
1,1,7
1,1,8
1,1,9
1,1,10
1,1,11
1,1,12
1,1,13
1,1,14
1,2,15
1,2,16
1,2,17
1,2,18
1,2,19
1,2,20
1,2,21
1,2,22
1,2,23
1,2,24
1,2,25
1,2,26
1,2,27
1,2,28
1,3,29
1,3,30
1,3,31
1,3,32
1,3,33
1,3,34
1,3,35
1,3,36
1,3,37
1,3,38
1,3,39
1,3,40
1,4,41
1,4,42
1,4,43
1,4,44
1,4,40
1,5,45
1,5,46
1,5,47
1,5,40
1,6,48
1,6,49
1,6,50
1,6,51
1,6,52
1,6,53
1,6,54
1,6,55
1,6,56
1,6,40
1,7,57
1,7,58
1,8,59
1,8,60
1,8,61
1,8,62
1,8,40
1,9,63
1,9,64
1,9,65
1,9,66
1,9,67
1,9,68
1,9,40
1,10,69
1,10,70
1,10,71
1,10,72
1,10,73
1,10,74
1,10,75
1,10,76
1,10,77
1,10,78
1,10,79
1,10,80
1,10,81
1,10,82
1,11,83
1,11,84
1,11,85
1,11,86
1,11,87
1,11,88
1,11,89
1,11,90
1,11,91
1,11,92
1,11,40
1,12,93
1,12,94
1,12,95
1,12,40
1,13,96
1,13,97
1,13,98
1,13,99
1,13,100
1,13,101
1,13,102
1,13,103
1,13,104
1,13,105
1,13,106
1,13,107
1,13,108
1,13,109
1,14,110
1,14,111
1,14,112
1,14,113
1,14,114
1,14,40
2,15,115
2,15,116
2,15,117
2,15,118
2,15,119
2,15,40
2,16,120
2,16,121
2,16,122
2,16,123
2,17,124
2,17,125
2,17,126
2,17,40
2,18,127
2,18,128
2,19,129
2,19,130
2,19,131
2,19,132
2,19,40
2,20,133
2,20,134
2,20,135
2,20,40
2,21,136
2,21,137
2,21,40
2,22,138
2,22,139
2,22,140
2,22,141
2,22,142
2,22,143
2,23,110
2,23,111
2,23,112
2,23,113
2,23,114
2,23,40
2,24,144
2,24,145
2,24,146
2,24,40
2,25,147
2,25,40
2,26,148
2,26,149
2,26,40
2,27,40
3,28,150
3,28,151
3,28,152
3,28,153
3,28,154
3,28,155
3,28,156
3,28,157
3,28,158
3,28,40
3,29,150
3,29,151
3,29,152
3,29,156
3,29,157
3,29,158
3,29,40
3,30,150
3,30,151
3,30,152
3,30,156
3,30,157
3,30,158
3,30,40
3,31,159
3,31,160
3,31,161
3,31,162
3,31,163
3,31,164
3,31,165
3,31,166
3,31,167
3,32,159
3,32,160
3,32,161
3,32,162
3,32,165
3,32,166
3,32,167
3,32,168
3,32,169
3,32,170
3,32,40
3,33,159
3,33,160
3,33,161
3,33,162
3,33,165
3,33,171
3,33,40
3,34,49
3,34,50
3,34,51
3,34,172
3,34,40
3,35,173
3,35,174
3,35,175
3,35,176
3,35,177
3,35,178
3,35,179
3,35,40
3,36,180
3,36,181
3,36,182
3,36,183
3,36,184
3,36,40
3,37,185
3,37,186
3,37,187
3,37,40
3,38,188
3,38,189
3,38,190
3,39,191
3,39,192
3,39,193
3,39,194
3,39,40
3,40,195
3,40,196
3,40,197
3,40,198
3,40,199
3,40,200
3,40,40
3,41,201
3,41,202
3,41,203
3,41,204
3,41,40
4,42,205
4,42,206
4,42,207
4,42,208
4,42,209
4,42,210
4,42,211
4,42,212
4,42,213
4,42,40
4,43,214
4,43,215
4,43,216
4,43,217
4,43,218
4,43,219
4,43,220
4,43,221
4,43,222
4,43,223
4,43,224
4,43,225
4,43,226
4,43,40
4,44,227
4,44,228
4,44,229
4,44,230
4,44,231
4,44,232
4,44,233
4,44,234
4,44,235
4,44,236
4,44,237
4,44,238
4,44,40
4,45,239
4,45,240
4,45,241
4,45,242
4,45,243
4,45,244
4,45,245
4,45,246
4,45,40
4,46,247
4,46,248
4,46,249
4,46,250
4,46,251
4,46,252
4,46,253
4,46,254
4,46,255
4,46,40
4,47,256
4,47,257
4,47,258
4,47,259
4,47,260
4,47,261
4,47,262
4,47,263
4,47,264
4,47,265
4,47,266
4,47,40
4,48,267
4,48,268
4,48,269
4,48,270
4,48,271
4,48,40
4,49,272
4,49,273
4,49,274
4,49,275
4,49,40
4,50,276
4,50,277
4,50,278
4,50,40
4,51,279
4,51,280
4,51,40
4,52,281
4,52,282
4,52,283
4,52,284
4,52,285
4,52,286
4,52,287
4,52,288
4,52,289
4,52,290
4,52,291
4,52,292
4,52,293
4,53,294
4,53,295
4,53,296
4,53,297
4,53,298
4,53,299
4,53,300
4,53,301
4,53,302
4,53,303
4,53,304
4,53,305
4,53,306
4,53,307
4,54,40
5,55,308
5,55,309
5,55,310
5,55,311
5,55,312
5,55,313
5,55,314
5,55,315
5,55,316
5,55,317
5,55,318
5,55,319
5,55,320
5,55,40
5,56,321
5,56,322
5,56,323
5,56,324
5,56,325
5,56,326
5,56,40
5,57,327
5,57,328
5,57,329
5,57,330
5,57,40
5,58,331
5,58,332
5,58,333
5,58,334
5,58,335
5,58,336
5,58,40
5,59,337
5,59,338
5,59,339
5,59,340
5,59,341
5,59,342
5,59,40
5,61,343
5,61,344
5,61,345
5,61,346
5,61,347
5,61,40
6,62,348
6,62,349
6,62,350
6,62,351
6,62,352
6,62,353
6,62,354
6,62,355
6,62,356
6,62,40
6,63,357
6,63,358
6,63,359
6,63,360
6,63,40
6,64,361
6,64,362
6,64,363
6,64,364
6,64,365
6,64,366
6,64,40
6,65,367
6,65,368
6,65,369
6,65,370
6,65,371
6,65,372
6,65,373
6,65,374
6,65,375
6,65,376
6,65,377
6,65,378
6,65,379
6,65,40
6,66,380
6,66,381
6,66,382
6,66,383
6,66,384
6,66,385
6,66,386
6,66,40
6,67,387
6,67,388
6,67,389
6,67,390
6,67,391
6,67,392
6,67,393
6,67,394
6,67,395
6,67,396
6,67,397
6,67,398
6,67,399
6,67,400
6,68,401
6,68,402
6,68,403
6,68,404
6,68,405
6,68,40
6,69,406
6,69,407
6,69,40
6,70,408
6,70,409
6,70,410
6,70,411
6,70,412
6,70,413
6,70,414
6,70,415
6,70,416
6,70,40
6,71,417
6,71,418
6,71,40
6,72,419
6,72,420
6,72,421
6,72,422
6,72,423
6,72,424
6,72,425
6,72,426
6,72,427
6,72,428
6,72,429
6,72,430
6,72,431
7,73,432
7,73,433
7,73,434
7,73,435
7,73,436
7,73,437
7,73,438
7,73,439
7,74,440
7,74,441
7,74,442
7,74,443
7,74,444
7,74,445
7,74,446
7,74,447
7,74,448
7,74,449
7,74,450
7,74,451
7,74,452
7,75,453
7,75,454
7,75,455
7,75,456
7,75,457
7,75,458
7,75,459
7,75,460
7,75,40
7,76,461
7,76,462
7,76,463
7,76,464
7,76,40
7,77,465
7,77,466
7,77,467
7,77,468
7,77,469
7,77,470
7,77,471
7,77,472
7,77,473
7,77,474
7,77,475
7,77,476
7,77,40
7,78,477
7,78,478
7,78,479
7,78,480
7,78,481
7,78,482
7,78,483
7,78,40
7,79,484
7,79,485
7,79,486
7,79,487
7,79,488
7,79,489
7,79,490
7,79,491
7,79,40
7,80,492
7,80,493
7,80,40
7,81,494
7,81,495
7,81,496
7,81,497
7,81,498
7,81,40
7,82,499
7,82,500
7,82,501
7,82,502
7,82,40
7,83,503
7,83,504
7,83,505
7,83,40
8,84,506
8,84,507
8,84,508
8,84,509
8,84,40
8,85,510
8,85,511
8,85,512
8,85,513
8,85,514
8,85,515
8,85,40
8,86,516
8,86,517
8,86,518
8,86,519
8,86,520
8,86,521
8,86,522
8,86,40
8,87,523
8,87,524
8,87,525
8,87,526
8,87,527
8,87,528
8,87,40
8,88,529
8,88,530
8,88,531
8,88,532
8,88,533
8,88,534
8,88,535
8,88,40
8,89,536
8,89,537
8,89,538
8,89,539
8,89,540
8,89,541
8,89,40
8,90,542
8,90,543
8,90,544
8,90,545
8,90,546
8,90,40
8,91,547
8,91,548
8,91,549
8,91,550
8,91,551
8,91,552
8,91,553
8,91,554
8,91,555
8,91,556
8,91,40
8,92,557
8,92,558
8,92,559
8,92,560
8,92,561
8,92,562
8,92,563
8,92,564
8,92,565
8,92,566
8,92,40
8,93,40
9,94,567
9,94,568
9,94,569
9,94,570
9,94,571
9,94,40
9,95,572
9,95,573
9,95,574
9,95,575
9,95,576
9,95,40
9,96,577
9,96,578
9,96,579
9,96,40
9,97,580
9,97,581
9,97,582
9,97,583
9,97,40
9,98,584
9,98,585
9,98,586
9,98,587
9,98,588
9,98,589
9,98,590
9,98,40
9,99,584
9,99,589
9,99,590
9,99,591
9,99,40
9,100,592
9,100,593
9,100,594
9,100,584
9,100,589
9,100,590
9,100,591
9,100,40
9,101,595
9,101,596
9,101,597
9,101,598
9,101,599
9,101,600
9,101,601
9,101,602
9,101,40
9,102,603
9,102,597
9,102,598
9,102,599
9,102,604
9,102,605
9,102,606
9,102,40
9,103,607
9,103,608
9,103,609
9,103,610
9,103,611
9,103,612
9,103,613
9,103,614
9,103,615
9,103,616
9,103,617
9,103,40
9,104,618
9,104,619
9,104,620
9,104,621
9,104,622
9,104,623
9,104,40
9,105,624
9,105,40
10,106,625
10,106,626
10,106,40
10,107,627
10,107,628
10,107,629
10,107,630
10,107,631
10,107,40
10,108,632
10,108,633
10,108,634
10,108,40
10,109,635
10,109,636
10,109,637
10,109,638
10,109,639
10,109,640
10,109,40
10,110,641
10,110,642
10,110,40
10,111,643
10,111,644
10,111,645
10,111,40
10,112,646
10,112,647
10,112,648
10,112,40
10,113,649
10,113,650
10,114,40
11,115,651
11,115,652
11,115,653
11,115,654
11,115,655
11,115,656
11,115,657
11,115,40
11,116,658
11,116,659
11,116,660
11,116,661
11,116,662
11,116,663
11,116,664
11,116,665
11,116,40
11,117,666
11,117,667
11,117,668
11,117,669
11,117,670
11,117,671
11,117,672
11,117,673
11,117,40
11,118,674
11,118,40
11,119,675
11,119,676
11,119,40
11,120,677
11,120,678
11,120,679
11,120,680
11,120,681
11,120,682
11,120,683
11,120,684
11,120,685
11,120,40
11,121,686
11,121,687
11,121,688
11,121,689
11,121,40
11,122,40
12,123,690
12,123,691
12,124,692
12,124,693
12,124,694
12,124,40
12,125,695
12,125,696
12,125,697
12,125,698
12,125,699
12,125,700
12,125,701
12,125,702
12,125,703
12,125,704
12,125,705
12,125,706
12,125,707
12,125,40
12,126,708
12,126,709
12,126,710
12,126,711
12,126,712
12,126,713
12,126,714
12,126,715
12,126,716
12,126,717
12,126,40
12,127,40
12,128,718
12,128,719
12,128,720
12,128,721
12,128,722
12,128,723
12,128,724
12,128,725
12,128,726
12,128,727
12,129,728
12,129,729
12,129,730
12,129,40
13,130,40
13,131,731
13,131,732
13,131,733
13,131,734
13,131,735
13,131,736
13,131,737
13,131,738
13,131,739
13,131,40
13,132,740
13,132,741
13,132,742
13,132,743
13,132,744
13,132,745
13,132,746
13,132,747
13,132,40
13,133,748
13,133,749
13,133,750
13,133,751
13,133,752
13,133,753
13,133,754
13,133,755
13,133,756
13,133,757
13,133,40
13,134,758
13,134,759
13,134,760
13,134,761
13,134,40
13,135,762
13,135,763
13,135,40
13,136,764
13,136,765
13,136,766
13,136,767
13,136,768
13,136,769
13,136,770
13,136,771
13,136,772
13,136,40
13,137,773
13,137,774
13,137,775
13,137,776
13,137,777
13,137,40
13,138,40
